fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
0,1,5.194427696089233,0.01404467904609294,4.960903315750394,0.022900763358778626,0.001
0,2,4.862033351425716,0.032896597228768025,4.709111857151358,0.0551314673452078,0.0009938441702975688
0,3,4.635880629835867,0.05090017909322274,4.485561444458059,0.06955046649703138,0.0009755282581475768
0,4,4.479675072056823,0.06852672259402394,4.480858361549151,0.08312128922815945,0.0009455032620941839
0,5,4.350474408799016,0.08389103591290414,4.272758798542621,0.10262934690415607,0.0009045084971874737
0,6,4.262113143501278,0.09369403336789518,4.211970424732988,0.10517387616624257,0.0008535533905932737
0,7,4.182319648933968,0.10443962673201998,4.115295034834042,0.13231552162849872,0.0007938926261462366
0,8,4.111448215015738,0.11791874823263267,4.085168049030126,0.1289228159457167,0.0007269952498697733
0,9,4.042886825834438,0.13083231218776512,3.9636475726443896,0.14673452078032231,0.0006545084971874737
0,10,3.9936125519610743,0.1312093505514186,3.9321571625927123,0.14673452078032231,0.0005782172325201155
0,11,3.929281831810191,0.1477990385521727,3.9571522744254,0.16115351993214588,0.0005
0,12,3.9047113068985415,0.15750777641625036,3.8406996007082927,0.15860899067005937,0.0004217827674798847
0,13,3.867869405362617,0.15486850787067585,3.8242826999699897,0.17048346055979643,0.00034549150281252633
0,14,3.844790692221086,0.16787633141672165,3.8614975481947362,0.16030534351145037,0.00027300475013022663
0,15,3.8192334054653307,0.16608539918936752,3.7800483535769835,0.16115351993214588,0.00020610737385376348
0,16,3.795814197647076,0.16834762937128853,3.766045070078739,0.1806615776081425,0.00014644660940672625
0,17,3.775161672957668,0.17485154114431142,3.757992627966495,0.183206106870229,9.549150281252631e-05
0,18,3.759781119892898,0.18069563578094072,3.7648576537464713,0.19423240033927056,5.4496737905816096e-05
0,19,3.74895659053974,0.17956452068998022,3.744094001326751,0.1823579304495335,2.447174185242323e-05
0,20,3.7411064369894915,0.1826750871901216,3.749670619778556,0.17896522476675147,6.15582970243117e-06
