fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
1,1,5.207335686636461,0.013761900273352813,4.985495857306716,0.022900763358778626,0.001
1,2,4.886361539414426,0.03119992459232727,4.722765565019628,0.04749787955894826,0.0009938441702975688
1,3,4.66489904425081,0.04892072768404185,4.540288580990728,0.07039864291772689,0.0009755282581475768
1,4,4.511753709009045,0.061551512866434156,4.425849668245583,0.0729431721798134,0.0009455032620941839
1,5,4.396154296668965,0.07889527759449524,4.298011011749733,0.08396946564885496,0.0009045084971874737
1,6,4.29254782032434,0.08888679423131303,4.21024217799723,0.10262934690415607,0.0008535533905932737
1,7,4.212165953695229,0.09802997454991046,4.116079224884965,0.11959287531806616,0.0007938926261462366
1,8,4.144518358991265,0.10886982750494863,4.116678466829231,0.09838846480067855,0.0007269952498697733
1,9,4.0904550143804705,0.11593929682345179,4.026134778727304,0.1272264631043257,0.0006545084971874737
1,10,4.021898194188188,0.12696766896031672,3.9626186753451775,0.13146734520780323,0.0005782172325201155
1,11,3.9935609143038073,0.13215194646055237,3.9514681724697174,0.15182357930449533,0.0005
1,12,3.948626948207496,0.13582807050617401,3.8811764065950376,0.1636980491942324,0.0004217827674798847
1,13,3.913880495540113,0.14365161655198416,3.830152244260495,0.1670907548770144,0.00034549150281252633
1,14,3.871809665191993,0.15326609482514847,3.8246196086776774,0.17642069550466496,0.00027300475013022663
1,15,3.857039226327386,0.15581110377980958,3.8062875523619777,0.19253604749787956,0.00020610737385376348
1,16,3.8451257040121067,0.161183900461872,3.7765752684776817,0.19423240033927056,0.00014644660940672625
1,17,3.809836671561163,0.166462437553021,3.7837098540645013,0.18744698897370654,9.549150281252631e-05
1,18,3.806974250012467,0.1630690922801395,3.785735441123762,0.179813401187447,5.4496737905816096e-05
1,19,3.794722431037954,0.16627391837119426,3.7719817962355284,0.18829516539440203,2.447174185242323e-05
1,20,3.773387036524458,0.17362616646243756,3.755925613707461,0.181509754028838,6.15582970243117e-06
