fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
7,1,5.186326893080032,0.015458572909793572,4.947843853753942,0.027989821882951654,0.001
7,2,4.849041755579904,0.03242529927420115,4.682280782727087,0.0542832909245123,0.0009938441702975688
7,3,4.643134036537434,0.0487322085022151,4.494457560337834,0.0729431721798134,0.0009755282581475768
7,4,4.480047072280149,0.06532189650296917,4.341923522787442,0.09414758269720101,0.0009455032620941839
7,5,4.359700131027534,0.07503063436704685,4.235785221426642,0.11365564037319763,0.0009045084971874737
7,6,4.258288088050704,0.08916957300405316,4.206632664286555,0.11195928753180662,0.0008535533905932737
7,7,4.178526290367142,0.10330851164105948,4.092633205717958,0.13316369804919423,0.0007938926261462366
7,8,4.09140544711212,0.11754170986897917,4.06102984349944,0.14164546225614927,0.0007269952498697733
7,9,4.024357662449033,0.12536525591478934,3.9290638447212305,0.1645462256149279,0.0006545084971874737
7,10,3.956352824258674,0.1362993684607409,3.881294142097816,0.15860899067005937,0.0005782172325201155
7,11,3.9174843135164577,0.14374587614289755,3.835883594550148,0.1628498727735369,0.0005
7,12,3.882825239269434,0.1519464605523612,3.8047862188405563,0.17896522476675147,0.0004217827674798847
7,13,3.8314879678828135,0.15797907437081724,3.7804128458380597,0.18575063613231552,0.00034549150281252633
7,14,3.8053703584975755,0.1661796587802809,3.7606147017086635,0.183206106870229,0.00027300475013022663
7,15,3.7737537940560464,0.17249505137147705,3.743081701115292,0.19253604749787956,0.00020610737385376348
7,16,3.762825133382729,0.17287208973513055,3.716008946286914,0.18999151823579305,0.00014644660940672625
7,17,3.738971450774022,0.17777358846262606,3.695217307893981,0.18999151823579305,9.549150281252631e-05
7,18,3.730343889679982,0.17975303987180696,3.6922303034755717,0.19592875318066158,5.4496737905816096e-05
7,19,3.7084696627054243,0.18569139409934962,3.7041819283677118,0.18914334181509754,2.447174185242323e-05
7,20,3.714038023794503,0.1849373173720426,3.6756270809432428,0.2010178117048346,6.15582970243117e-06
