fold,epoch,train_loss,train_acc,val_loss,val_acc
3,1,5.256915184069179,0.009802997454991046,5.126356095353661,0.013570822731128074
3,2,5.100408678174367,0.01423319822791969,5.004593186706077,0.027989821882951654
3,3,5.014134869632582,0.02375341691017061,4.97171301959024,0.0364715860899067
