fold,epoch,train_loss,train_acc,val_loss,val_acc
2,1,5.250956751352117,0.01178244886417193,5.110226348055127,0.015267175572519083
2,2,5.0898852137079205,0.018946177773588462,5.0200897872801855,0.027989821882951654
2,3,5.013690236264478,0.02431897445565086,4.9720836450125425,0.030534351145038167
