fold,epoch,train_loss,train_acc,val_loss,val_acc
9,1,5.24862775514982,0.009613572101790764,5.120178382141683,0.02461799660441426
9,2,5.107854863273771,0.016116870876531575,5.039550229932335,0.01867572156196944
9,3,5.0336169764188865,0.023091423185673893,4.983470289330733,0.03310696095076401
