fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
5,1,5.182475122028746,0.01281930436421906,4.911390510021983,0.029686174724342665,0.001
5,2,4.838952527597697,0.03713827881986992,4.636835795524668,0.04495335029686175,0.0009890738003669028
5,3,4.632623628347913,0.05090017909322274,4.472515266360217,0.06446140797285835,0.0009567727288213003
5,4,4.491028891284837,0.06579319445753605,4.355460104647079,0.10008481764206956,0.0009045084971874737
5,5,4.380122633499029,0.0755961919125271,4.204084233776607,0.10262934690415607,0.0008345653031794292
5,6,4.280962918950628,0.0917145819587143,4.243464291146289,0.10602205258693809,0.00075
5,7,4.2087130365885,0.10000942595909133,4.085376021819564,0.12298558100084818,0.0006545084971874737
5,8,4.138352739068203,0.10971816382316901,4.040525613749199,0.1255301102629347,0.0005522642316338268
5,9,4.080067786501607,0.11999245923272693,3.9497132746216805,0.15097540288379982,0.0004477357683661734
5,10,4.0347163198760345,0.1316806485059855,3.9043528546308237,0.1484308736217133,0.0003454915028125264
5,11,3.9876803108137664,0.136582147233481,3.9292913823940676,0.15691263782866835,0.0002500000000000001
5,12,3.965789391482311,0.14176642473371664,3.917575260256184,0.15436810856658184,0.00016543469682057103
5,13,3.9402998004111125,0.1454425487793383,3.848949008315574,0.16539440203562342,9.549150281252631e-05
5,14,3.9291229893478263,0.14525402959751155,3.8594649580194345,0.1636980491942324,4.322727117869951e-05
5,15,3.923067891324698,0.15090960505231407,3.844368537064828,0.16963528413910092,1.0926199633097156e-05
