fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
3,1,5.187524039038098,0.012913563955132434,4.980231230091098,0.020356234096692113,0.001
3,2,4.8643063356811425,0.03072862663776039,4.761058591805443,0.03816793893129771,0.0009938441702975688
3,3,4.647650936814211,0.05052314072956923,4.573142756234801,0.05004240882103478,0.0009755282581475768
3,4,4.503829922659456,0.062117070411914416,4.44520464420723,0.06955046649703138,0.0009455032620941839
3,5,4.367268595757072,0.07766990291262135,4.3257005746532435,0.10262934690415607,0.0009045084971874737
3,6,4.2683398252787965,0.09510792723159582,4.360572281482363,0.09584393553859202,0.0008535533905932737
3,7,4.1870442968093995,0.10368555000471298,4.158420950604051,0.11789652247667515,0.0007938926261462366
3,8,4.1242184055122335,0.11141483645960977,4.1030317076795475,0.11450381679389313,0.0007269952498697733
3,9,4.061363130501679,0.12159487227825432,4.022446668785037,0.1458863443596268,0.0006545084971874737
3,10,4.008957551599662,0.12904137996041098,4.012437985042478,0.14164546225614927,0.0005782172325201155
3,11,3.95607673343159,0.14072956923366953,3.9402732390079387,0.15351993214588636,0.0005
3,12,3.9292546449007375,0.14214346309737017,3.883344384347917,0.16793893129770993,0.0004217827674798847
3,13,3.8915977724783493,0.14629088509755866,3.9316568467655455,0.17642069550466496,0.00034549150281252633
3,14,3.8625076904588127,0.15326609482514847,3.852280913822928,0.17387616624257846,0.00027300475013022663
3,15,3.840232818512544,0.16080686209821848,3.8137462329217393,0.19338422391857507,0.00020610737385376348
3,16,3.82176818379314,0.162692053916486,3.812971272642477,0.181509754028838,0.00014644660940672625
3,17,3.7998850350330953,0.16683947591667453,3.7967396312289767,0.19338422391857507,9.549150281252631e-05
3,18,3.7869287038773076,0.1699500424168159,3.797640396438482,0.2010178117048346,5.4496737905816096e-05
3,19,3.7795896685216706,0.1680648505985484,3.801646237660506,0.19508057675996607,2.447174185242323e-05
3,20,3.7753451081537617,0.17456876237157132,3.810456424976831,0.2010178117048346,6.15582970243117e-06
