fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
3,1,5.173191574226845,0.016024130455273823,4.904144842812729,0.043256997455470736,0.001
3,2,4.828008311039114,0.03280233763785465,4.691298976603759,0.04240882103477523,0.0009890738003669028
3,3,4.605518759246461,0.054293524366104254,4.500832792254602,0.06700593723494487,0.0009567727288213003
3,4,4.452799816295197,0.07003487604863795,4.3753541003252305,0.089058524173028,0.0009045084971874737
3,5,4.342421517114588,0.08153454614006975,4.301620497958351,0.10178117048346055,0.0008345653031794292
3,6,4.239142580928581,0.09642756150438307,4.198253733106747,0.1102629346904156,0.00075
3,7,4.174540829889983,0.10359129041379961,4.150511927277077,0.11450381679389313,0.0006545084971874737
3,8,4.108378623430595,0.11405410500518427,4.076820814174752,0.13486005089058525,0.0005522642316338268
3,9,4.0569154211438585,0.12225468941464794,4.010961478397541,0.1433418150975403,0.0004477357683661734
3,10,4.003104008494746,0.12941841832406448,3.977595842926051,0.15012722646310434,0.0003454915028125264
3,11,3.967878368462904,0.1404467904609294,3.9761388983334194,0.14164546225614927,0.0002500000000000001
3,12,3.9347323433304946,0.14723348100669242,3.969878025839549,0.1458863443596268,0.00016543469682057103
3,13,3.927155326005819,0.14581958714299179,3.947121899445447,0.1484308736217133,9.549150281252631e-05
3,14,3.899706295763854,0.14911867282495994,3.9247393887158264,0.15267175572519084,4.322727117869951e-05
3,15,3.881365249648891,0.14958997077952682,3.9347075562642932,0.15351993214588636,1.0926199633097156e-05
