fold,epoch,train_loss,train_acc,val_loss,val_acc
6,1,5.251661670209101,0.010651333773211424,5.091917569805142,0.02714164546225615
6,2,5.097259077548037,0.018851918182675086,5.004342723034316,0.030534351145038167
6,3,5.014071634166573,0.02375341691017061,4.946855847566587,0.027989821882951654
