fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
3,1,5.173307135480661,0.01385615986426619,4.925346166628513,0.02374893977947413,0.001
3,2,4.818938874402812,0.035158827410689035,4.662323867192806,0.04919423240033927,0.0009938441702975688
3,3,4.632140602149931,0.05363370722971062,4.4945050790413035,0.05937234944868533,0.0009755282581475768
3,4,4.489905903011052,0.060985955320953904,4.389651486992937,0.07633587786259542,0.0009455032620941839
3,5,4.35907424434504,0.07814120086718823,4.301732585832565,0.08057675996607294,0.0009045084971874737
3,6,4.270389197402855,0.08926383259496654,4.255364959173227,0.10178117048346055,0.0008535533905932737
3,7,4.179056162164016,0.10170609859553209,4.118759789438547,0.11195928753180662,0.0007938926261462366
3,8,4.107296156067461,0.11273447073239702,4.055597540278673,0.13401187446988974,0.0007269952498697733
3,9,4.045712060422248,0.12065227636912056,3.96784018903996,0.13655640373197625,0.0006545084971874737
3,10,3.9904724551321413,0.12725044773305683,3.9600010116389486,0.1458863443596268,0.0005782172325201155
3,11,3.947165281948579,0.13686492600622113,3.902842956240446,0.1645462256149279,0.0005
3,12,3.897629415407989,0.14412291450655104,3.880072867294001,0.15097540288379982,0.0004217827674798847
3,13,3.882191408387295,0.14685644264303893,3.901722970304093,0.16793893129770993,0.00034549150281252633
3,14,3.8418834047410093,0.15911018946177774,3.882826185105108,0.15691263782866835,0.00027300475013022663
3,15,3.814719323961817,0.1577905551889905,3.815850989509175,0.17896522476675147,0.00020610737385376348
3,16,3.7766080415488212,0.17202375341691017,3.809439940003645,0.179813401187447,0.00014644660940672625
3,17,3.774748521449373,0.17070411914412292,3.7918458809986064,0.179813401187447,9.549150281252631e-05
3,18,3.7624362410154224,0.17296634932604393,3.77896478542137,0.17642069550466496,5.4496737905816096e-05
3,19,3.7458656897406875,0.1788104439626732,3.791393052732874,0.17642069550466496,2.447174185242323e-05
3,20,3.75375657419152,0.17965878028089358,3.796933104164829,0.18575063613231552,6.15582970243117e-06
