fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
8,1,5.198529267648163,0.013100848256361923,4.918436049605468,0.028862478777589132,0.001
8,2,4.842290845038641,0.03430725730442978,4.659754478668317,0.0432937181663837,0.0009938441702975688
8,3,4.627709187481563,0.053345900094250706,4.519566127926061,0.059422750424448216,0.0009755282581475768
8,4,4.478184055180958,0.06606974552309142,4.2958827974031255,0.09168081494057725,0.0009455032620941839
8,5,4.346157857227954,0.08058435438265787,4.22958828921229,0.1035653650254669,0.0009045084971874737
8,6,4.233773319413368,0.09622997172478794,4.1453308379103655,0.10696095076400679,0.0008535533905932737
8,7,4.155026794311351,0.10895381715362865,4.037034528567148,0.13497453310696095,0.0007938926261462366
8,8,4.082371477581891,0.11658812441093308,3.94790237990219,0.14855687606112053,0.0007269952498697733
8,9,4.021157343897698,0.12884071630537228,3.945293973783483,0.15874363327674024,0.0006545084971874737
8,10,3.960231006021886,0.13788878416588124,3.837631687041252,0.1536502546689304,0.0005782172325201155
8,11,3.905248137266427,0.14467483506126297,3.800361029361019,0.16468590831918506,0.0005
8,12,3.870930353321072,0.15768143261074458,3.754998949468642,0.1808149405772496,0.0004217827674798847
8,13,3.8252535699562125,0.1586239396795476,3.7278925494143835,0.19864176570458403,0.00034549150281252633
8,14,3.8057403549172766,0.16691800188501413,3.7372551016977567,0.18930390492359933,0.00027300475013022663
8,15,3.771301593744564,0.16861451460885957,3.6914202013323383,0.1867572156196944,0.00020610737385376348
8,16,3.749504307684867,0.17021677662582468,3.674241459025592,0.18930390492359933,0.00014644660940672625
8,17,3.73550565496691,0.18275212064090482,3.6756891386618236,0.19779286926994907,9.549150281252631e-05
8,18,3.7112387510653826,0.18746465598491988,3.6798007589447073,0.1960950764006791,5.4496737905816096e-05
8,19,3.712098283704781,0.18360037700282753,3.67928839377515,0.20543293718166383,2.447174185242323e-05
8,20,3.7192293083521695,0.1826578699340245,3.6557625307494392,0.20118845500848898,6.15582970243117e-06
