fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
6,1,5.201107263317858,0.012442266000565557,4.92097362731856,0.029686174724342665,0.001
6,2,4.881765671281565,0.02950325195588651,4.629281922858888,0.04071246819338423,0.0009938441702975688
6,3,4.648423073754502,0.04826091054764822,4.465479006294076,0.06022052586938083,0.0009755282581475768
6,4,4.485866817298534,0.06287114713922141,4.326439277917475,0.07972858354537744,0.0009455032620941839
6,5,4.358276263361142,0.0802149118672825,4.2504156297096465,0.09414758269720101,0.0009045084971874737
6,6,4.261298153557509,0.08690734282213215,4.14803625103576,0.11195928753180662,0.0008535533905932737
6,7,4.193532352095129,0.10538222264115374,4.090556977056061,0.13146734520780323,0.0007938926261462366
6,8,4.126375453615292,0.11018946177773588,4.034177101497634,0.1450381679389313,0.0007269952498697733
6,9,4.058834415633196,0.12244320859647469,3.933508314451391,0.16793893129770993,0.0006545084971874737
6,10,4.0066239695621375,0.13083231218776512,3.9405801075813223,0.15691263782866835,0.0005782172325201155
6,11,3.953862821834455,0.13582807050617401,3.892684552303505,0.1645462256149279,0.0005
6,12,3.9199962469441285,0.1415779055518899,3.813096000745804,0.16963528413910092,0.0004217827674798847
6,13,3.8711831156388787,0.15458572909793572,3.77536875560589,0.18575063613231552,0.00034549150281252633
6,14,3.8465493940949744,0.15873315109812425,3.763801408076913,0.18490245971162,0.00027300475013022663
6,15,3.8151447151594713,0.16665095673484778,3.7654874148866297,0.19168787107718405,0.00020610737385376348
6,16,3.7845595325013672,0.16825336978037514,3.707978079539421,0.19762510602205258,0.00014644660940672625
6,17,3.7782353131415336,0.1711754170986898,3.7259575863628696,0.20271416454622562,9.549150281252631e-05
6,18,3.7574579524930973,0.17315486850787068,3.712233791723405,0.2035623409669211,5.4496737905816096e-05
6,19,3.750670760344668,0.17588839664435857,3.691820270839235,0.21034775233248515,2.447174185242323e-05
6,20,3.760463989672039,0.1773022905080592,3.717998277342249,0.2010178117048346,6.15582970243117e-06
