fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
2,1,5.228785642299747,0.012725044773305685,5.010025253732696,0.013570822731128074,0.001
2,2,4.919283767505667,0.029031954001319634,4.740520976780834,0.05173876166242578,0.0009938441702975688
2,3,4.694721621497995,0.04995758318408898,4.545167287190755,0.06276505513146735,0.0009755282581475768
2,4,4.522249556697947,0.06230558959374116,4.429373748834301,0.10178117048346055,0.0009455032620941839
2,5,4.392978272818746,0.07729286454896786,4.300270252454271,0.09923664122137404,0.0009045084971874737
2,6,4.301739908880536,0.08954661136770667,4.231506569897148,0.11704834605597965,0.0008535533905932737
2,7,4.207816252868894,0.09699311904986332,4.167315091997815,0.12213740458015267,0.0007938926261462366
2,8,4.135337908425962,0.11273447073239702,4.0324968840734146,0.1433418150975403,0.0007269952498697733
2,9,4.072547422051823,0.11914412291450655,4.055245049228296,0.13316369804919423,0.0006545084971874737
2,10,4.024584833532221,0.12762748609671035,3.9368801052232634,0.15267175572519084,0.0005782172325201155
2,11,3.9635255947359345,0.1351682533697804,3.8815949824626816,0.16793893129770993,0.0005
2,12,3.93326924175083,0.14761051937034594,3.909523224608184,0.1645462256149279,0.0004217827674798847
2,13,3.900151793587521,0.15628240173437646,3.8323929736531315,0.1823579304495335,0.00034549150281252633
2,14,3.8698814166728215,0.1488358940522198,3.7824253696218397,0.18999151823579305,0.00027300475013022663
2,15,3.837031434467527,0.161183900461872,3.7876116554043473,0.1993214588634436,0.00020610737385376348
2,16,3.817246291311334,0.16683947591667453,3.7788328897963144,0.18744698897370654,0.00014644660940672625
2,17,3.8010829323164446,0.16702799509850128,3.7411726255149937,0.1984732824427481,9.549150281252631e-05
2,18,3.79557393014976,0.17108115750777642,3.760441721850679,0.1984732824427481,5.4496737905816096e-05
2,19,3.782847787648684,0.1711754170986898,3.7528163551576466,0.2001696352841391,2.447174185242323e-05
2,20,3.7847772858596587,0.17588839664435857,3.7561294164973056,0.21119592875318066,6.15582970243117e-06
