fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
5,1,5.187699329573266,0.01197096804599868,4.947189147033562,0.029686174724342665,0.001
5,2,4.845459990277121,0.03346215477424828,4.661375480147112,0.04580152671755725,0.0009938441702975688
5,3,4.638219999990608,0.05061740032048261,4.497887788130329,0.06785411365564037,0.0009755282581475768
5,4,4.495908294549727,0.06626449241210293,4.331835487922235,0.08651399491094147,0.0009455032620941839
5,5,4.387554373971725,0.07691582618531435,4.228183703264814,0.10262934690415607,0.0009045084971874737
5,6,4.293599628887524,0.08860401545857291,4.131142717989144,0.1085665818490246,0.0008535533905932737
5,7,4.210515380186616,0.09388255254972193,4.089190362973977,0.10602205258693809,0.0007938926261462366
5,8,4.127983857711373,0.10802149118672826,3.9921606891331174,0.13401187446988974,0.0007269952498697733
5,9,4.06986881841846,0.12338580450560845,3.9047813178928754,0.1450381679389313,0.0006545084971874737
5,10,4.011051857479332,0.12696766896031672,3.883110614829998,0.13570822731128074,0.0005782172325201155
5,11,3.954861377813508,0.13554529173343388,3.80897895919761,0.1628498727735369,0.0005
5,12,3.9398047704478216,0.14374587614289755,3.8320277226587995,0.1662425784563189,0.0004217827674798847
5,13,3.8753409909757055,0.15072108587048733,3.7526406519892257,0.179813401187447,0.00034549150281252633
5,14,3.8582182892396566,0.15967574700725798,3.7541399847359047,0.17896522476675147,0.00027300475013022663
5,15,3.8236664579572883,0.16259779432557261,3.6961906120067334,0.18405428329092452,0.00020610737385376348
5,16,3.8019369492848596,0.16165519841643888,3.6969132848065014,0.19338422391857507,0.00014644660940672625
5,17,3.7814373594279203,0.1699500424168159,3.6827743706610163,0.18659881255301103,9.549150281252631e-05
5,18,3.782059497664253,0.17221227259873692,3.6903399203772054,0.1967769296013571,5.4496737905816096e-05
5,19,3.7698103887824246,0.17136393628051655,3.7499188824767677,0.183206106870229,2.447174185242323e-05
5,20,3.7595794008751033,0.17324912809878404,3.714578736930504,0.18659881255301103,6.15582970243117e-06
