fold,epoch,train_loss,train_acc,val_loss,val_acc
0,1,5.245199933421972,0.009802997454991046,5.127779386324636,0.013570822731128074
0,2,5.102711126102962,0.014515977000659817,5.03560827625718,0.018659881255301103
0,3,5.023360461741054,0.021396927137336225,4.966036314879362,0.035623409669211195
