fold,epoch,train_loss,train_acc,val_loss,val_acc
1,1,5.253783885557764,0.009708737864077669,5.123366215959052,0.01272264631043257
1,2,5.0868974913188,0.01838062022810821,5.033687320172129,0.024597116200169637
1,3,4.992165798448305,0.026769723819398624,4.945821991403594,0.026293469041560644
