fold,epoch,train_loss,train_acc,val_loss,val_acc
7,1,5.255747919786503,0.009237439909510793,5.106466814256301,0.013570822731128074
7,2,5.096527813584138,0.015552832500706947,4.986191851896589,0.02714164546225615
7,3,5.003244144368861,0.023470638137430482,4.916461003847907,0.03986429177268872
