fold,epoch,train_loss,train_acc,val_loss,val_acc
5,1,5.249297312196164,0.00952021868225092,5.12880862982623,0.008481764206955046
5,2,5.098066527990226,0.018097841455368083,5.036269159616304,0.016963528413910092
5,3,5.011852189748201,0.023659157319257235,4.959811365533623,0.035623409669211195
