fold,epoch,train_loss,train_acc,val_loss,val_acc,lr
7,1,5.268869178168611,0.008106324818550288,5.090836816970527,0.016115351993214587,0.001
7,2,5.05052050938311,0.015458572909793572,4.841605691206061,0.035623409669211195,0.0009938441702975688
7,3,4.85392738132475,0.025073051182957867,4.661026793278507,0.0364715860899067,0.0009755282581475768
7,4,4.721245160571636,0.033744933546988404,4.535908960305199,0.043256997455470736,0.0009455032620941839
7,5,4.613857288973666,0.03817513431991705,4.422290901899135,0.05258693808312129,0.0009045084971874737
7,6,4.52255073862528,0.05033462154774248,4.292771998657019,0.07124681933842239,0.0008535533905932737
7,7,4.410884549294377,0.053822226411537374,4.159490368748439,0.09754028837998303,0.0007938926261462366
7,8,4.3448934455722,0.061080214911867284,4.101195272699668,0.08312128922815945,0.0007269952498697733
7,9,4.263277654452759,0.0694693185031577,4.020076196814514,0.12128922815945717,0.0006545084971874737
7,10,4.196982308173002,0.08294844000377039,3.954546255616438,0.11620016963528414,0.0005782172325201155
7,11,4.148643354048591,0.08916957300405316,3.91686588409495,0.11365564037319763,0.0005
7,12,4.101607461307801,0.09397681214063532,3.8550178266562476,0.1475826972010178,0.0004217827674798847
7,13,4.046627546460186,0.10114054105005184,3.8344012129802234,0.14673452078032231,0.00034549150281252633
7,14,4.017644215421185,0.10519370345932699,3.7882986679433057,0.14164546225614927,0.00027300475013022663
7,15,4.004569902688824,0.1063248185502875,3.828538864522389,0.13740458015267176,0.00020610737385376348
7,16,3.9644571860399083,0.11339428786879065,3.755906743453255,0.16030534351145037,0.00014644660940672625
7,17,3.952659726446272,0.11405410500518427,3.7907262673511455,0.1620016963528414,9.549150281252631e-05
7,18,3.937853801125731,0.11631633518710528,3.7627255973217344,0.15097540288379982,5.4496737905816096e-05
7,19,3.9286775137726644,0.11942690168724668,3.7750790309258897,0.15691263782866835,2.447174185242323e-05
7,20,3.9404472567176874,0.11735319068715241,3.7337740003506545,0.1662425784563189,6.15582970243117e-06
